tag,total_posts,total_views,total_answers,total_comments,total_posts_by_year_mean,total_views_by_year_mean,total_answers_by_year_mean,total_comments_by_year_mean
0.9999999999999998,0.6569007328625732,0.3676195222887428,0.6931133711058286,0.7869087843191946,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.6534234769886497,0.9584669733746134,0.9060904956810156,0.6968690371290738,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.6409073600245846,0.4697962026731968,0.6825578396652053,0.6926581805042251,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.6364447146378777,0.9907768077974569,0.9307175156966933,0.6906375398581273,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.6311135903585482,0.15149223280163224,0.6639413956077346,0.7188171565861792,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.5941965568152211,0.33320991934666194,0.707261460054182,0.7321945900714435,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.5823284587171899,0.27210695434831256,0.5947329583319503,0.732327714631657,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.5704302978882602,0.28317130621572073,0.6206264378528406,0.7343404311967898,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.5578106315177671,0.5244548595561177,0.7666624962018982,0.6728606566210451,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.5520152050612278,0.45492002233910317,0.6094810835378138,0.5250971492326321,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.5511133231342735,0.7012053990452523,0.7456867606468136,0.624157670193411,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.5453011951605684,0.4159869083257555,0.5844991484591835,0.539848618357243,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.5431700815702099,0.3906066943311253,0.6270200156775431,0.6375763088996939,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.5384969970672135,0.2149776488078337,0.557760511486226,0.7222086632392375,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.5322773520746624,0.3235161703584283,0.551405233848173,0.5649774639137353,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.528803436504172,0.4931280414453358,0.5921745058637586,0.5500595890888575,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.5162438955954759,0.2817386451887257,0.5545815959943111,0.6629111805612785,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.5132843867536927,0.6520607270814952,0.6451104705050263,0.4383411411944443,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.5056317515883143,0.013072460854251192,0.3781683829405862,0.45452528415754345,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.49673318324236576,0.24126611488354718,0.5137306169138731,0.6468617469745859,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.48724672149218035,0.5853452560416708,0.6788963418215058,0.5257944683575599,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.48715653329948494,0.16940253100554403,0.47755226060468337,0.6215633260854406,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.48294775097369846,0.9875687898584805,0.7836677790743101,0.440970351258661,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.477943976430819,0.3175694418913565,0.5975952589475619,0.536579142551047,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.4720617020850174,0.1639610180371913,0.4743784518043218,0.6609396692171642,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.4621343202816544,0.7467914479972847,0.7140967666982431,0.4493873100597793,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.45780862733570715,0.5178771874252132,0.538538924479692,0.47426100020919576,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.45497270972095105,0.9201966931704738,0.7245859111486737,0.4168240917418398,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.45238397456024904,0.2335249744856841,0.46202281159116854,0.48239110727937773,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.4447647424292023,0.3768344521938361,0.5931371172215513,0.4970110366599682,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.4424165091156881,0.2571553821630311,0.5535245108427829,0.5011775184314123,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.43960063332153093,0.526626156836169,0.6824225123390435,0.4575950731234192,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.43854175713321797,0.1788746467681607,0.42386305895930737,0.6224587472344958,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.4293425614782847,0.6337834083102709,0.5818462221972562,0.2894286420660932,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.42791625191232374,0.2057081605231433,0.5034687202375633,0.4975847401218407,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.42633294808500405,0.0418244242364997,0.3512842052583603,0.45227484516345795,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.4244055930040685,0.20755233863062347,0.5210229724519524,0.48693160567237415,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.423213104678429,0.0869643009143841,0.39273266725053174,0.5060476585925564,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.39107938565139255,0.15462888738998062,0.46527322076482924,0.4552226032824713,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.38821674560917113,0.5575691177343167,0.47688583735698076,0.3747614851629508,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.37980252126103137,0.5733459037410344,0.5856149605635745,0.33357686675499376,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.376575788144595,0.783452479483028,0.6803823890635095,0.3059186545544448,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.3763686893317389,0.6414331238001171,0.5573928296943901,0.40464160966611096,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.3727377794998898,0.1426339530663707,0.4277798913806707,0.4527851559776097,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.36301415620594973,0.10390952570549547,0.33060465781336573,0.5608553569956957,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.3595602824560583,0.1480332019725017,0.34428803783037104,0.3896001191781777,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.34298903712413237,0.08600642929684776,0.3286130481075878,0.503183895731773,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.333278775043925,0.06370314742842245,0.29476844983824557,0.48658928537468227,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.3304161350017035,1.0,0.6224852735782332,0.24102518589893945,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.32995517312792694,0.21684528466056568,0.3630474692513335,0.309646142240423,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.321557650296953,0.7941109569862272,0.45593818860543917,0.3014827540301876,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.3207693386867263,0.521221802503586,0.5762492882548648,0.2762730828478513,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.3079726362342755,0.09729485682964165,0.34526086257127026,0.38983150234235836,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.3038340002805855,0.028546387849020288,0.2419933459809061,0.4087668862165366,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.30360685964713036,0.24867989913821797,0.35647771056804284,0.2901560726986884,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.4444444444444444,0.3020736603713081,0.05618188878519913,0.26486877079380966,0.24167179090569077,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.3016661433524621,0.28119442573350883,0.4098349772624559,0.32498874780502957,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.30053044018518643,0.9136434043779899,0.5603496041037374,0.23103767425054042,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.2960310514607147,0.1839666949382394,0.38038979376626164,0.31828656012475676,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.29461810310848635,0.08675662549297823,0.32643759750589185,0.345879794861392,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.293021438067434,0.019663957053471775,0.2768133223369242,0.28252359791311404,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.287292817679558,0.6485247382834578,0.4363208330035262,0.1429203091025503,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.28467067948452435,0.0768903349107314,0.2571755399687981,0.28110201778797694,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.2831976056704991,0.15547924825218595,0.29454120206412476,0.2934239636886914,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.27998423376779547,0.15032467972426328,0.3557908605541271,0.2970214964468421,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.2758121947797738,0.17991195750739486,0.34106316211447674,0.4412936537620367,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.27397836819496685,0.29830566017596666,0.39036826906136457,0.41307283181296633,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.27237836285048134,0.2341448544370009,0.3510288706806965,0.24246419900219973,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.2711224087596117,0.03725452088709089,0.200902352397464,0.21744629057921863,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.2665094497184124,0.5762832085540088,0.4647421248432884,0.1826421421643518,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.26635913606392003,0.12608192236499197,0.30453755077966416,0.4320937957615676,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.26163594700942633,0.040093362060726466,0.2381990741568214,0.363466500155312,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.26029314502929446,0.12656908117162682,0.3231514414913582,0.27738086936677087,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.26019961653316587,0.148323475732847,0.31227163513710193,0.32449903960138704,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.2585695484577819,0.5091965981159267,0.39554900764216394,0.2680986009242648,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.2562747599991983,0.04074253721180459,0.2757638972227258,0.2865125802709402,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.2553160929138803,0.007205719356798433,0.1696162065963135,0.24401890368755033,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.25347892602564015,0.17777760418180788,0.32455578166850935,0.29300081776515563,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.25163173822710055,0.6357444117608646,0.5215310882615035,0.14986972810893393,0.3131976652946035,0.7839629211524028,0.4813684169839,0.1543029252716042
0.9999999999999998,0.24959415313287062,0.5605197621162678,0.40667138184520085,0.2283133752147426,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.2480876762845137,0.10496876326591892,0.2745076511006197,0.32312500396204047,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.2419214761468932,0.26014601240449936,0.3341512550971165,0.2812288030834184,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.23850434573476656,0.09172437318727959,0.2597007989418935,0.4092344069934769,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.23574191479554005,0.23051093811632709,0.3189077808105852,0.15592055633387641,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.2326387729061308,0.020470135799170158,0.17739625117773075,0.2876805898051944,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.23246507712760628,0.08281767988486484,0.2484533107958013,0.3189902185144567,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.4444444444444444,0.2315197712560209,0.008141246521753727,0.15698480503928322,0.16223446404685984,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.7777777777777777,0.2262788351693868,0.14128045195806438,0.23339112405941126,0.21515147673172866,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.7777777777777777,0.2241443812755951,0.08705610122140489,0.2245667610553489,0.21395652532219314,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.22158904914922473,0.023486697899949813,0.19631654338262142,0.20234299225975771,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.22052349235404545,0.09732104208328062,0.21655691535403418,0.24671626084806686,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.21878653456880023,0.34923240752075163,0.3187367066435504,0.23386498633888442,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.21434727130612546,0.7188327074026148,0.3509726970736104,0.18253437466322656,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.210729722688009,0.3118047139000724,0.3429756181011789,0.28293723493949174,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.21006166200137621,0.06416753007362186,0.21127404294216928,0.3024796034155959,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.20993807077434914,0.01085811352031386,0.18556695766297368,0.16129625286059324,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.8888888888888888,0.20785706173548807,0.03284999253008773,0.15647158253817892,0.17360710504795654,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.20701530527033077,0.06707746008736382,0.20661929359135744,0.3801324272410886,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.2044800149645594,0.04753949280518657,0.19892350942056924,0.19970110366599683,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.19979022894439732,0.013146998672705261,0.1703081633017825,0.3626883554045402,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.4444444444444444,0.19868792881145325,0.09865992609287534,0.20387700022724778,0.18032197125777352,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.19367747366170746,0.015309105715894094,0.1884522383905751,0.17183369572796947,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.1936641124479748,0.06855772053492251,0.22126273162037877,0.20924169714796478,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.19300607267164152,0.0037219215783902636,0.15479403436292746,0.16951035518900517,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.18916472372350307,0.28257793412656185,0.29366540446273776,0.1849322015632627,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.8888888888888888,0.18852338546433559,0.12018661065710401,0.20533751401148495,0.19239193138379812,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.4444444444444444,0.18741106442109204,0.16383790124139794,0.19550968611720368,0.19427627783729642,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.18622525670231885,0.07098070407709114,0.23169570246372334,0.2421171242559288,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.18609498486842546,0.03760215444209941,0.1952517981937632,0.244961869322396,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.18556387662255241,0.056400347542990004,0.2234305221847448,0.24831375557062893,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.1833258733223326,0.09113190205572988,0.2346550302188473,0.23079361255681566,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.1815421512890231,0.004609597101576201,0.12017577232326379,0.2352057408381776,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.18150874825469146,0.7948939595359268,0.4106852414060765,0.10489422936727799,0.3131976652946035,0.7839629211524028,0.4813684169839,0.1543029252716042
0.4444444444444444,0.1802861971981535,0.2326065678615472,0.18702491810143423,0.18179109586870115,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.1799889101926019,0.18121088263927573,0.26696762102220645,0.0863899154976006,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.1777642681061148,0.007988504878948819,0.18919781535735353,0.18823971295809114,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.1752657211381082,0.03332407923953613,0.21299244464984693,0.24089681578730499,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.17434713769398813,0.04141640657860336,0.16213490347076293,0.1725246755881253,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.1743304361768223,0.006348022963433921,0.09439974670809896,0.11760445523528182,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.17369911882795436,0.03813085114850798,0.16934299859821317,0.34168795603085955,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.6666666666666665,0.17334504666403897,0.012684686587636346,0.16900340360992028,0.13377275003645078,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.1722060031933301,0.4301652688366061,0.3625521201706656,0.10897513106429917,0.3131976652946035,0.7839629211524028,0.4813684169839,0.1543029252716042
0.9999999999999998,0.17046570510465173,0.4109384498456308,0.28508616265323267,0.15201873886666625,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.8888888888888888,0.1702819884158277,0.11940431901926804,0.15934920322845042,0.16073205829587886,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.17027196750552823,0.06485882499292962,0.15686735113355788,0.16598730879192633,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.4444444444444444,0.16902269402152492,0.07069169024965245,0.17011666236853462,0.1677100039937368,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.16877885187090397,0.07485355013248342,0.17071669862604463,0.18060406854013072,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.1676665308276604,0.019566111649367456,0.15037163947778973,0.15477314941013143,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.16739262594614096,0.03157217655344094,0.1860469866689817,0.17335828890565272,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.8888888888888888,0.16673124586637453,0.1587391181785662,0.20003932152496023,0.1452705915167959,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.16543186783087377,0.016779285527078087,0.19614291586981,0.20603244435710347,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.9999999999999998,0.16534501994161152,0.022517003560036625,0.1565966964812342,0.31019448864320714,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.8888888888888888,0.1652180884111513,0.08798699572802855,0.15092316216554363,0.15989369052977237,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.8888888888888888,0.16183436103335627,0.05546179606981011,0.14258393485904255,0.14975403652684363,0.7428760682352381,0.1245966091923801,0.5242152457271563,0.7557339678924325
0.8888888888888888,0.1616105607033343,0.07199262963181324,0.16531126561690113,0.18855350656430866,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.1612397870222531,0.08603874059298047,0.18975699808243732,0.16974173835318582,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.1601408271927422,0.31348063582779256,0.3279210914021188,0.18861372957964337,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.1594293425614783,0.18636522358155233,0.19438366062970613,0.14918825714593623,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.15849405760019242,0.5450610880522729,0.29668345917072436,0.12281850051031082,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.15846065456586078,0.12226534275466426,0.21254560913893522,0.1561582787628291,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.15786942085819078,0.038260843611680834,0.15480169440025737,0.22895047132433582,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.4444444444444444,0.1566368488913533,0.12976690116203976,0.16687901992375712,0.1437602616848498,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.9999999999999998,0.15588528061889143,0.12937653781542038,0.21767783414997843,0.1109482272246065,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.8888888888888888,0.15507024658119944,0.1271056870657973,0.1507214478491892,0.1371769352190533,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.15363391610493898,0.6554994804988096,0.4091660006689766,0.07211230641470202,0.1490311656109612,0.6988905605534916,0.30420925474802085,0.06277536940568529
0.7777777777777777,0.15335333061655324,0.1854918660109968,0.16860508166876467,0.123718676107945,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.4444444444444444,0.15309946755563278,0.02694004847290366,0.12987593292871313,0.12725123140218197,0.8674444803195537,0.060117955810069644,0.5393892356171524,0.7737728998346793
0.9999999999999998,0.15099507639273954,0.05008465699188276,0.13956077345950266,0.16887959834418403,0.8120357107361464,0.235454694875362,0.6051557461099936,0.8766801255940562
0.8888888888888888,0.1501566602310154,0.005219473842562841,0.08470469279420288,0.10682928993895288,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.14984935231516433,0.08156018120617842,0.21433039783680546,0.2045680741947549,1.0,0.5115831123110116,0.8799126780813358,0.9960918453435311
0.9999999999999998,0.149231396180029,0.19494417712991774,0.20479109801528433,0.1170465999353395,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.14912450647016776,0.072465072797498,0.2088815579494591,0.21002301153112263,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.1480121854269242,0.07938898481460938,0.14125364170941393,0.1543547579351747,0.9818599187653017,0.44531100343186736,0.8244300271081335,0.9999999999999999
0.9999999999999998,0.14785185086213232,0.09909892707292835,0.1708928794846327,0.10468661844599264,0.9273047004462556,1.0,1.0,0.8332249015951976
0.9999999999999998,0.1465791952540969,0.1201993929931844,0.2052864470959522,0.09912232879230667,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.14508607961947265,0.6350712321897354,0.3037741003924493,0.08578610052806075,0.3131976652946035,0.7839629211524028,0.4813684169839,0.1543029252716042
0.9999999999999998,0.1441006901066893,0.05204088466327466,0.19544329912701108,0.21272512314021821,0.9411430788134861,0.36574469727968567,0.7501266952676572,0.997018607378838
0.9999999999999998,0.14383012552860303,0.31663280260685234,0.23695048807204522,0.13731481422784586,0.7411084416076934,0.9757998868507147,0.8795961187634747,0.5634625597978116
0.9999999999999998,0.14367313126724432,0.06344005842156382,0.14896985264641524,0.11555211826532359,0.9872114618478947,0.6455308764943413,0.9306917742020051,0.9368706316526868
0.9999999999999998,0.14262761629266404,0.003529299657037934,0.08667587573376774,0.16107913304214977,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.14200966015752872,0.21603776972903804,0.21773400775706447,0.08787964271903745,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
0.9999999999999998,0.14136832189836127,0.0024546414094103147,0.1120152792211274,0.09479261095298168,0.5655481853886526,0.0,0.2305153972354266,0.45961840074122895
0.9999999999999998,0.14074368515635963,0.6325067936104364,0.2657803152360696,0.10098448781910274,0.5509895183456612,0.9737631515307292,0.7469828864097156,0.34500260778989583
